,Fi,H_nodes
748,4.45656,5.30759
749,4.33840,5.30328
750,4.28587,5.01111
751,6.22183,7.01267
752,6.15528,7.01149
753,6.10726,7.03659
754,6.01400,6.63649
755,6.02237,6.71989
756,-0.06563,2.91833
757,-0.03610,2.97079
758,-0.01277,2.92889
759,-0.05744,2.89035
760,2.85250,4.45445
761,2.77576,4.43093
762,2.78716,4.44887
763,2.75970,4.24092
764,-4.20084,5.50079
765,-4.18919,5.55162
766,-4.12419,5.52828
767,-4.09603,5.34962
768,-4.04901,5.16106
769,5.92053,6.62905
770,5.83192,6.27972
771,5.99769,6.64135
772,6.04929,6.58572
773,5.90947,6.60734
774,6.12880,7.07964
775,6.13646,7.05907
776,6.24216,7.03744
777,6.19677,7.07771
778,-4.86359,6.06840
779,-6.30151,6.43204
780,-6.42748,6.72764
781,-1.82742,3.56670
782,-1.88089,3.59936
783,-1.81478,3.45887
784,-1.75655,3.40006
785,-1.80680,3.55020
786,-3.89845,5.22947
787,-3.90027,5.28108
788,-3.83223,5.25007
789,-3.80943,5.02529
790,-3.76063,4.90158
791,-5.31631,6.39184
792,-5.30534,6.43312
793,-5.22523,6.43079
794,-5.17318,6.15106
795,-5.13405,5.92160
796,0.47904,3.05609
797,0.53139,3.08396
798,0.49027,3.02211
799,0.42910,3.01211
800,-5.92106,6.64519
801,-5.82061,6.65943
802,-5.79598,6.67587
803,-5.68870,6.32738
804,-5.72004,6.16861
805,-6.39293,6.64249
806,-6.22835,6.67338
807,-3.58333,4.81207
808,-3.69591,4.85102
809,-3.72040,4.90096
810,-5.97505,6.57684
811,-5.87932,6.57902
812,-6.03776,6.54157
813,-6.13765,6.54094
814,-6.06395,6.57085
815,-1.50686,3.38140
816,-1.54319,3.39247
817,-1.45823,3.33695
818,-0.71466,3.08017
819,-0.75084,3.03672
820,-0.67538,3.02073
821,-0.62406,3.04313
822,-0.67986,3.11530
823,3.59411,4.79593
824,3.53003,4.81423
825,3.46945,4.77418
826,3.52404,4.74615
827,3.65436,4.77389
828,-4.09471,5.30453
829,-3.98545,5.32039
830,-4.07131,5.35028
831,-4.19185,5.35054
832,-4.24512,5.29242
833,2.08575,3.95889
834,2.04708,3.92887
835,2.05634,3.96721
836,6.49153,7.09289
837,6.54721,7.08383
