,Fi,H_nodes
1026,-0.02675,0.09823
1027,-0.03431,0.12369
1028,-0.02960,0.10580
1029,-0.02487,0.09230
1030,-0.00964,0.04019
1031,-0.00990,0.04038
1032,-0.01263,0.05162
1033,-0.01152,0.04766
1034,0.00304,0.01725
1035,0.00212,0.01607
1036,0.02885,0.10123
1037,0.03465,0.12886
1038,0.03702,0.14068
1039,0.02903,0.10248
1040,0.04640,0.15979
1041,0.03540,0.12765
1042,0.03929,0.14115
1043,0.05675,0.21778
1044,0.05661,0.23052
1045,-0.00487,0.02594
1046,-0.00382,0.02631
1047,-0.00640,0.03330
1048,-0.00673,0.03712
1049,-0.00374,0.03232
1050,-0.00569,0.02516
1051,0.01711,0.06691
1052,0.01206,0.04919
1053,0.01017,0.04411
1054,-0.00514,0.02314
1055,-0.00407,0.01834
1056,-0.00655,0.02789
1057,-0.00808,0.03456
1058,-0.00593,0.02623
1059,0.02160,0.07896
1060,0.03635,0.13296
1061,0.03430,0.12892
1062,0.02786,0.09827
1063,0.02473,0.08841
1064,0.02132,0.07877
1065,-0.00217,0.01071
1066,-0.00347,0.01631
1067,-0.00268,0.01320
1068,-0.00181,0.00929
1069,0.02022,0.07463
1070,0.02400,0.08720
1071,0.02091,0.08094
1072,0.04459,0.15671
1073,-0.00157,0.00793
1074,-0.00182,0.00901
1075,-0.00112,0.00593
1076,-0.01036,0.04219
1077,-0.00805,0.03307
1078,-0.00789,0.03211
1079,-0.01117,0.04513
1080,-0.00125,0.00675
1081,-0.00103,0.00670
1082,-0.00073,0.00494
1083,-0.00066,0.00422
1084,-0.02194,0.08442
1085,-0.01609,0.06759
1086,-0.01518,0.06526
1087,0.04436,0.14767
1088,0.04088,0.13745
1089,0.03405,0.11560
1090,0.04069,0.13660
1091,0.05513,0.20614
1092,-0.02837,0.10355
1093,-0.03562,0.13099
1094,-0.03259,0.11692
1095,-0.04483,0.15791
1096,0.00298,0.02124
1097,0.00524,0.02876
1098,0.00300,0.02519
1099,0.00128,0.01756
1100,0.01223,0.05049
1101,0.01327,0.05405
1102,0.01682,0.06601
1103,0.01795,0.06949
